STRN4,PPBP
STRN4,WNT7A
STRN4,SLMAP
STRN4,DDX39B
STRN4,CLDN12
STRN4,TOX4
STRN4,NBEA
STRN4,PBDC1
STRN4,ECSIT
STRN4,MSANTD2
STRN4,PLPPR3
STRN4,MTG1
STRN4,SPRN
ZNF608,DYNLL2
ZNF608,HDAC1
ZNF609,DYNLL2
ZNF609,CDIN1
ZNF609,PCGF1
ZNF609,BAG2
ZNF609,FLCN
ZNF609,THSD4
ZNF609,SBSPON
ZNF609,ABTB2
ZNF609,RARRES1
ZNF609,FNDC8
ZNF609,ARID3C
ZNF609,AQP3
ZNF609,LOXL4
ZNF609,MLST8
ZNF609,NSUN5P1
ZNF609,SHARPIN
ZNF609,ATXN1
ZNF609,CDK2
AKAP9,DYNLL2
AKAP9,DNAJC10
AKAP9,MAPRE1
AKAP9,CEP57
AKAP9,CEP170P1
AKAP9,C1orf87
AKAP9,BRK1
AKAP9,PDE4DIP
AKAP9,SYCE1
AKAP9,OR10H1
AKAP9,BNIP1
AKAP9,STK11
AKAP9,CCDC71
AKAP9,ABCF3
AKAP9,DDX55
AKAP9,FTSJ3
AKAP9,LINC02370
AKAP9,RNF145
AKAP9,SLU7
AKAP9,WHAMMP3
AKAP9,ZBTB44
AKAP9,PRECSIT
AKAP9,CTCFL
AKAP9,EFCAB1
AKAP9,PIGF
AKAP9,RAMP1
AKAP9,VDR
AKAP9,COQ3
AKAP9,CARD9
AKAP9,ROPN1
AKAP9,ZNF252P-AS1
AKAP9,NDUFAF1
AKAP9,NOLC1
AKAP9,BIRC6
AKAP9,VPS9D1
AKAP9,THOC1
AKAP9,RSRC2
AKAP9,SNRPB
AKAP9,GLIS2
AKAP9,BEX2
AKAP9,CCDC146
AKAP9,ABI2
AKAP9,TENT5B
AKAP9,SNF8
AKAP9,CCDC116
AKAP9,SCNM1
AKAP9,TLX3
AKAP9,SSX5
AKAP9,SSX3
AKAP9,LMO1
AKAP9,FAM90A1
AKAP9,TCEANC
AKAP9,CTNNA3
AKAP9,HDDC3
AKAP9,SSX2
AKAP9,BLZF1
AKAP9,MAGED1
AKAP9,CDC5L
AKAP9,CSNK1E
AKAP9,DVL2
AKAP9,ESR2
AKAP9,GPC4
AKAP9,GOLGA2
AKAP9,GRIN1
AKAP9,MAGEA6
AKAP9,TSG101
AKAP9,TULP3
AKAP9,USO1
AKAP9,TRIP10
AKAP9,FNBP1
AKAP9,CLASP2
AKAP9,TDP2
AKAP9,USHBP1
AKAP9,C1orf94
AKAP9,SAMD3
AKAP9,TACC3
AKAP9,IKZF3
AKAP9,TNIK
AKAP9,DISC1
AKAP9,WAC
AKAP9,THAP1
AKAP9,PRDM14
AKAP9,SUV39H2
AKAP9,CALM1
AKAP9,CSNK1D
AKAP9,PRKACA
AKAP9,TSC22D2
UHRF1BP1L,DYNLL2
UHRF1BP1L,DCXR
UHRF1BP1L,CT55
UHRF1BP1L,DOK3
UHRF1BP1L,FNTB
UHRF1BP1L,FBXO10
UHRF1BP1L,RASEF
UHRF1BP1L,BAGE2
UHRF1BP1L,LOC254896
UHRF1BP1L,DIO3
UHRF1BP1L,MSRB2
UHRF1BP1L,FAM174A
UHRF1BP1L,RAB8B
UHRF1BP1L,ATXN1
MORC3,DYNLL2
MORC3,FAM9C
MORC3,GDF15
MORC3,C6orf141
MORC3,RNF216
MORC3,H3C1
MORC3,KPNA2
MORC3,H3-3A
TLK2,DYNLL2
TLK2,IL36A
TLK2,TNNT1
TLK2,RFPL3
TLK2,BATF3
TLK2,EID3
TLK2,LHX6
TLK2,TLK1
TLK2,RPS27A
TLK2,REP15
TLK2,DDIT3
TLK2,SPATA1
TLK2,ALDH3B1
TLK2,BCAP31
TLK2,PAX6
TLK2,GMCL1
TLK2,UBE2I
TLK2,CEP70
TLK2,FRMD6
TLK2,DMAP1
TLK2,PAX5
TLK2,STK24
TLK2,FEZ2
TLK2,FEZ1
TLK2,AURKA
TLK2,XPO1
TLK2,XPO7
TLK2,CHEK1
TLK2,ASF1B
TLK2,ASF1A
TLK1,TNNT1
TLK1,HLF
TLK1,BATF3
TLK1,DDIT3
TLK1,SPATA1
TLK1,PAX6
TLK1,YAF2
TLK1,LHX2
TLK1,DPPA4
TLK1,TFCP2
TLK1,ZNF773
TLK1,PTPN11
TLK1,ZSCAN22
TLK1,ZNF829
TLK1,ZNF655
TLK1,BHLHB9
TLK1,PINX1
TLK1,DYNLL2
TLK1,INPP1
TLK1,MBP
TLK1,NBN
TLK1,AURKA
TLK1,TPM3
TLK1,SNAP23
TLK1,UBE3C
TLK1,XPO7
TLK1,LUZP4
TLK1,ASF1B
TLK1,ASF1A
TLK1,H3C1
HMMR,DYNLL2
HMMR,S100A2
HMMR,RNF181
HMMR,SLX1A
HMMR,CSNK1D
HMMR,CCDC40
HMMR,WDFY1
HMMR,NMD3
HMMR,SYCE1
HMMR,INSYN1
HMMR,CSNK1A1
HMMR,POTEC
HMMR,JAK2
HMMR,CGNL1
HMMR,WDR36
HMMR,MAPK1
HMMR,GNL2
HMMR,SLC39A7
HMMR,TBC1D2
HMMR,CSNK1A1L
HMMR,TCP10L3
HMMR,HMG20A
HMMR,NAT2
HMMR,CDH13
HMMR,AURKA
HMMR,SVIL
HMMR,THRSP
HMMR,GREB1
HMMR,IL24
HMMR,BACH1
HMMR,MORN4
CEP152,DYNLL2
CEP152,CEP57
CEP152,KRT222
CEP152,KRT38
CEP152,SYCE1
CEP152,RABEP2
CEP152,KRT37
CEP152,WHAMMP3
CEP152,CEP63
CEP152,EPB41L3
CEP152,PLK4
GOLGB1,DYNLL2
GOLGB1,CTAGE7P
GOLGB1,C3orf52
GOLGB1,TEX35
GOLGB1,PIK3IP1
GOLGB1,TMEM74
GOLGB1,LPAR1
GOLGB1,TMED9
GOLGB1,ATP5F1C
GOLGB1,TMED2
GOLGB1,TMED10
GOLGB1,SCGN
GOLGB1,TMED5
GOLGB1,CAV2
GOLGB1,MMP14
GOLGB1,NDUFA1
GOLGB1,PFN2
GOLGB1,MAPK7
GOLGB1,SKIL
GOLGB1,SLC2A3
GOLGB1,SOD2
GOLGB1,SREBF2
GOLGB1,UBE2I
GOLGB1,USO1
GOLGB1,VTI1B
GOLGB1,BRMS1
GOLGB1,GORASP2
GOLGB1,ITSN2
GOLGB1,ERGIC1
GOLGB1,CEP126
GOLGB1,ACBD3
TRPS1,DYNLL2
TRPS1,GATAD2B
TRPS1,GATAD2A
TRPS1,CHD4
TRPS1,CHD3
TRPS1,MBD2
TRPS1,MBD3
TRPS1,MTA2
TRPS1,MTA1
TRPS1,MTA3
TRPS1,MPP1
TRPS1,PALS2
TRPS1,BEND3
TRPS1,ZFHX3
TRPS1,HDAC2
TRPS1,MAD2L1
TRPS1,UXT
TRPS1,CTBP1
TRPS1,CDC16
TRPS1,P4HA3
TRPS1,NLK
TRPS1,MAPK1
TRPS1,RNF4
TRPS1,UBE2I
TRPS1,SUMO1
KANK1,DYNLL2
KANK1,PIP
KANK1,PPFIBP2
KANK1,ARRB2
KANK1,PIP4K2A
KANK1,SYT2
KANK1,PLCD3
KANK1,CT45A5
KANK1,EDC3
KANK1,CA10
KANK1,TCP10L3
KANK1,KIF21A
KANK1,BAIAP2
KANK1,PPP1CA
CDK5RAP2,DYNLL2
CDK5RAP2,LINC01587
CDK5RAP2,PRELID2
CDK5RAP2,DUSP16
CDK5RAP2,CTAG2
CDK5RAP2,FAM9C
CDK5RAP2,LURAP1
CDK5RAP2,TNNT1
CDK5RAP2,MLF1
CDK5RAP2,CEP57
CDK5RAP2,PRPS1
CDK5RAP2,FAM81B
CDK5RAP2,KRT40
CDK5RAP2,FGL2
CDK5RAP2,KRT38
CDK5RAP2,PDE4DIP
CDK5RAP2,RALBP1
CDK5RAP2,INSYN1
CDK5RAP2,ZAR1L
CDK5RAP2,CCDC96
CDK5RAP2,PIPSL
CDK5RAP2,LPXN
CDK5RAP2,NOBOX
CDK5RAP2,KRT37
CDK5RAP2,TRIM52
CDK5RAP2,WHAMMP3
CDK5RAP2,BORCS6
CDK5RAP2,CARD9
CDK5RAP2,PRPS2
CDK5RAP2,C1orf87
CDK5RAP2,KNSTRN
CDK5RAP2,ABCA2
CDK5RAP2,TSNAX
CDK5RAP2,ERG28
CDK5RAP2,STK36
CDK5RAP2,MAGEH1
CDK5RAP2,LUC7L2
CDK5RAP2,CRMP1
CDK5RAP2,EEF1G
CDK5RAP2,TRIM37
CDK5RAP2,NEFL
CDK5RAP2,PCBD1
CDK5RAP2,PTN
CDK5RAP2,TUBG1
CDK5RAP2,CDK5R1
CDK5RAP2,ZPR1
CDK5RAP2,HAP1
CDK5RAP2,REPS2
CDK5RAP2,TBC1D4
CDK5RAP2,KAT5
CDK5RAP2,MAPRE1
CDK5RAP2,FBXO25
CDK5RAP2,CLIP4
CDK5RAP2,RBM48
CDK5RAP2,STARD9
CDK5RAP2,SENP2
AMOT,DYNLL2
AMOT,MLH1
AMOT,WWP1
AMOT,FAM168A
AMOT,BAG2
AMOT,NAGK
AMOT,FBXO2
AMOT,PHF20L1
AMOT,RTCA
AMOT,RAB3IL1
AMOT,WWTR1
AMOT,PALS1
AMOT,ALOX5
AMOT,ATP6V0D2
AMOT,NEDD4
AMOT,MPDZ
AMOT,WWC1
AMOT,HSPA1A
AMOT,LZTS1
AMOT,AP1M1
AMOT,PIBF1
AMOT,HOXA1
AMOT,MEOX2
AMOT,PBLD
AMOT,NUFIP2
AMOT,AMOTL2
AMOT,SLIRP
AMOT,KRT36
AMOT,RBM48
AMOT,KRT34
AMOT,KIAA1328
AMOT,PTPN14
AMOT,MIS18A
AMOT,PRKAA2
AMOT,DISC1
AMOT,KRT24
AMOT,AXIN2
AMOT,KRT75
AMOT,KRT19
AMOT,KRT27
AMOT,LCE1D
AMOT,LMNB2
AMOT,KRT16
AMOT,KRT14
AMOT,AQP1
AMOT,TTN
AMOT,MYOM3
AMOT,CAPN3
AMOT,MYBPC1
AMOT,MYBPC2
AMOT,PIK3C2A
AMOT,PLG
AMOT,MAPK3
AMOT,THRA
AMOT,VASP
AMOT,SMC1A
AMOT,LMO4
AMOT,SOCS6
AMOT,KRT31
AMOT,UNC119
AMOT,PTPA
AMOT,C1orf216
AMOT,NTAQ1
AMOT,SEPTIN1
AMOT,NF2
AMOT,MAGEA4
AMOT,PIN1
AMOT,KRT15
AMOT,SNAPC5
AMOT,LURAP1
AMOT,MED4
AMOT,LATS1
AMOT,LATS2
AMOTL1,DYNLL2
AMOTL1,WWP1
AMOTL1,FAM168A
AMOTL1,LURAP1
AMOTL1,FBXO2
AMOTL1,RNF166
AMOTL1,COG6
AMOTL1,KRT16
AMOTL1,NEDD4
AMOTL1,MPDZ
AMOTL1,WWC1
AMOTL1,FHL3
AMOTL1,MAGEA4
AMOTL1,NF2
AMOTL1,PALS1
AMOTL1,PRKAA1
BORA,DYNLL2
BORA,S100P
BORA,PRELID2
BORA,EPHA7
BORA,DUSP16
BORA,MSH5
BORA,LYPD4
BORA,TSHR
BORA,RABGGTB
BORA,WNT7A
BORA,DNAJB11
BORA,SKP2
BORA,AARSD1
BORA,WNT4
BORA,THBS3
BORA,PHF1
BORA,TGM2
BORA,NXF2
BORA,DNA2
BORA,UBE3D
BORA,PIGT
BORA,CCDC96
BORA,PRG2
BORA,LY6G5B
BORA,RBPJL
BORA,ZHX1-C8orf76
BORA,FZR1
BORA,FEZ1
BORA,FGFR3
BORA,ATR
BORA,CDK9
NDE1,DYNLL2
NDE1,S100A2
NDE1,STX11
NDE1,AP4E1
NDE1,CCDC183
NDE1,JUNB
NDE1,TEKT4
NDE1,TSNARE1
NDE1,SYCE1
NDE1,FAM124A
NDE1,TCL1B
NDE1,INSYN1
NDE1,CGNL1
NDE1,ARC
NDE1,PICK1
NDE1,OR52B2
NDE1,PTX3
NDE1,TPM3
NDE1,WHAMMP3
NDE1,CCDC22
NDE1,FBLIM1
NDE1,GRAMD1B
NDE1,KIFBP
NDE1,ZBTB2
NDE1,GGA1
NDE1,TCP10L3
NDE1,KXD1
NDE1,FAM167A
NDE1,SNAP29
NDE1,KRT40
NDE1,NUP54
NDE1,BRK1
NDE1,CCSER1
NDE1,NPTX2
NDE1,BORCS6
NDE1,UBQLN1
NDE1,AR
NDE1,GOLGA2
NDE1,HOXA2
NDE1,PAFAH1B1
NDE1,REL
NDE1,TTC1
NDE1,MKRN3
NDE1,TSPOAP1
NDE1,ARNT2
NDE1,NDC80
NDE1,ZNF365
NDE1,MED4
NDE1,WAC
NDE1,ZNF398
NDE1,USHBP1
NDE1,LZTS2
NDE1,FAM9B
NDE1,TRIM27
NDE1,DISC1
NDE1,NDEL1
NDE1,CDK2
NDEL1,AP4E1
NDEL1,BCAS2
NDEL1,CCDC183
NDEL1,SNAP29
NDEL1,PRPF19
NDEL1,CCDC18
NDEL1,CLPX
NDEL1,SHTN1
NDEL1,CEP135
NDEL1,NUP54
NDEL1,SNTA1
NDEL1,SNTB1
NDEL1,TRIM7
NDEL1,ZNF445
NDEL1,TPM3
NDEL1,ANKRD26
NDEL1,FBXW5
NDEL1,EVI5
NDEL1,TRIOBP
NDEL1,SLC25A43
NDEL1,NAP1L5
NDEL1,NPTX2
NDEL1,PTX3
NDEL1,ARIH1
NDEL1,UTRN
NDEL1,KIF20B
NDEL1,GRIPAP1
NDEL1,SNTB2
NDEL1,OFD1
NDEL1,TACC3
NDEL1,PICK1
NDEL1,ABI3
NDEL1,ZC2HC1C
NDEL1,PARVG
NDEL1,MED11
NDEL1,ZNF12
NDEL1,ZNF3
NDEL1,ZNF35
NDEL1,ZNF707
NDEL1,ZNF662
NDEL1,ZNF250
NDEL1,BRK1
NDEL1,BORCS6
NDEL1,ANK3
NDEL1,ZNF10
NDEL1,ZNF180
NDEL1,ZNF230
NDEL1,MRC2
NDEL1,MBIP
NDEL1,LUC7L2
NDEL1,BMI1
NDEL1,BUB1
NDEL1,CENPF
NDEL1,DTNB
NDEL1,GOLGA2
NDEL1,KIFC3
NDEL1,MAGEA11
NDEL1,PKP2
NDEL1,ZNF17
NDEL1,ZNF91
NDEL1,AIMP2
NDEL1,KALRN
NDEL1,ZNF264
NDEL1,NDC80
NDEL1,ZNF211
NDEL1,IMMT
NDEL1,MTUS2
NDEL1,SYNE1
NDEL1,ZNF544
NDEL1,CCDC88A
NDEL1,CEP63
NDEL1,ZNF572
NDEL1,ZNF417
NDEL1,ZNF260
NDEL1,CCSER2
NDEL1,KRT40
NDEL1,USP2
NDEL1,XPA
NDEL1,ZNF599
NDEL1,ZNF490
NDEL1,DISC1
NDEL1,DIXDC1
NDEL1,PAFAH1B1
NDEL1,CCSER1
NDEL1,TRAF3IP3
NDEL1,MIS18A
NDEL1,SNAPC5
NDEL1,ZNF844
NDEL1,TRIM27
RSBN1L,DYNLL2
RSBN1L,RPL26L1
RSBN1L,RPL19
RSBN1L,RPL14
RSBN1L,RPS6
RSBN1L,ABT1
RSBN1L,EAF1
RSBN1L,MAGEB2
RSBN1L,SRSF6
RSBN1L,PURG
RSBN1L,ZRANB2
RSBN1L,RPS10
RSBN1L,SRRM2
RSBN1L,RPL22
RSBN1L,PNN
RSBN1L,CLK2
RSBN1L,YBX2
RSBN1L,H2AB2
RSBN1L,ZNF467
RSBN1L,ANOS1
RSBN1L,ADARB1
RSBN1L,GNL2
RSBN1L,ZNF668
RSBN1L,RPLP0
RSBN1L,RPS2
RSBN1L,LIN28A
RSBN1L,ZCCHC10
RSBN1L,FGFBP1
RSBN1L,RNF151
RSBN1L,RNPS1
RSBN1L,PRKRA
RSBN1L,RSBN1
RSBN1L,ZDHHC17
RSBN1,DYNLL2
RSBN1,RPL26L1
RSBN1,RPL19
RSBN1,H1-6
RSBN1,FGF13
RSBN1,EAF1
RSBN1,MACROH2A2
RSBN1,ZRANB2
RSBN1,LARP7
RSBN1,ZNF317
RSBN1,ZNF629
RSBN1,SPTBN4
RSBN1,ZC3H18
RSBN1,CEBPZ
RSBN1,UBTF
RSBN1,RRP8
RSBN1,TEX10
RSBN1,PNN
RSBN1,LIN28B
RSBN1,NOP2
RSBN1,SETD2
RSBN1,SETD1A
RSBN1,RPL36AL
RSBN1,SENP3
RSBN1,AFF4
RSBN1,CDC16
RSBN1,EEPD1
RSBN1,DDX51
RSBN1,BBX
RSBN1,CXXC1
RSBN1,TDP2
RSBN1,DOK2
RSBN1,OASL
RSBN1,WDR46
RSBN1,YBX2
RSBN1,FGF8
RSBN1,H2AB2
RSBN1,ZNF467
RSBN1,ADARB1
RSBN1,H1-5
RSBN1,NFKBIL1
RSBN1,CBX6
RSBN1,RPL14
RSBN1,RPL11
RSBN1,BCL7B
RSBN1,RPL10A
RSBN1,APOD
RSBN1,RPS2
RSBN1,RPSAP58
RSBN1,FGFBP1
RSBN1,HMGN4
RSBN1,SRP14
RSBN1,H2AC17
RSBN1,ZNF346
RSBN1,NEIL1
RSBN1,ZCCHC10
RSBN1,RPS6
RSBN1,ABT1
RSBN1,RNPS1
RSBN1,PRKRA
RSBN1,SRSF6
RSBN1,PURG
RSBN1,SURF6
RSBN1,RPS10
RSBN1,LIN28A
RSBN1,RPL35
RSBN1,RPLP0
RSBN1,MAGEB2
RSBN1,RPL3
RSBN1,PAX8
KIF5A,DYNLL2
KIF5A,S100A2
KIF5A,CEBPG
KIF5A,KXD1
KIF5A,NUP62CL
KIF5A,MYCL
KIF5A,SPSB4
KIF5A,DTNBP1
KIF5A,BRK1
KIF5A,KRT38
KIF5A,TRIP6
KIF5A,CHRNA9
KIF5A,SYCE1
KIF5A,NUP62
KIF5A,INSYN1
KIF5A,COG6
KIF5A,BMP1
KIF5A,KRT37
KIF5A,NPEPPS
KIF5A,WHAMMP3
KIF5A,TRAK2
KIF5A,SYNE4
KIF5A,TRAK1
KIF5A,KLC3
KIF5A,RABEP2
KIF5A,DTNB
KIF5A,KIF11
KIF5A,PCBD1
KIF5A,RXRB
KIF5A,MAP4K4
KIF5A,PIN1
KIF5A,ITSN1
KIF5A,SMN1
KIF5A,TP53BP2
KIF5A,TSG101
KIF5A,RAPGEF2
KIF5A,KCNE3
KIF5A,YAP1
KIF5A,TRAF3IP1
KIF5A,KLC2
KIF5A,ANKRD27
KIF5A,KLC4
KIF5A,EXOC1
KIF5A,KLC1
TRAK1,DYNLL2
TRAK1,TRAK2
TRAK1,POP4
TRAK1,KLC4
TRAK1,ZNF664
TRAK1,GOLGA2
TRAK1,PLK1
TRAK1,MYO5A
TRAK1,PEX14
TRAK1,CEP78
TRAK1,IFT172
TRAK1,ELP3
TRAK1,APOOL
TRAK1,TRIM4
TRAK1,TYK2
TRAK1,MTX3
TRAK1,SLC25A30
TRAK1,MTX2
TRAK1,RHOT2
TRAK1,WDR54
TRAK1,TRABD
TRAK1,IMMT
TRAK1,RHOT1
TRAK1,KLC2
TRAK1,CHCHD6
TRAK1,SAMM50
TRAK1,MYO19
TRAK1,CHCHD3
TRAK1,CARD19
TRAK1,BLOC1S6
TRAK1,BYSL
TRAK1,MAGEB4
TRAK1,ENKD1
TRAK1,ZNF232
TRAK1,CDC5L
TRAK1,CDK6
TRAK1,KIF5B
TRAK1,KIF5C
TRAK1,SKIL
TRAK1,OGT
TRAK1,TRAF3IP1
OFD1,DYNLL2
OFD1,MRFAP1L1
OFD1,DUSP16
OFD1,CYTH4
OFD1,CEP20
OFD1,NAA10
OFD1,LURAP1
OFD1,MIS18A
OFD1,SKP2
OFD1,KRT86
OFD1,CAPN2
OFD1,KRT38
OFD1,USP28
OFD1,TNFRSF1B
OFD1,DRC3
OFD1,CCDC96
OFD1,DISC1
OFD1,KRT83
OFD1,CYTH1
OFD1,KRT39
OFD1,NAA11
OFD1,SNAPC4
OFD1,GUSBP5
OFD1,MAGEA9
OFD1,KRT81
OFD1,EIF6
OFD1,PLK1
OFD1,RUVBL1
OFD1,GPRASP1
OFD1,ITGB3BP
OFD1,LUC7L2
OFD1,CCSER2
OFD1,CEP126
OFD1,VOPP1
CDC42BPG,DYNLL2
CDC42BPG,LURAP1
CDC42BPG,POU1F1
CDC42BPG,FBXW5
CDC42BPG,ATG16L1
CDC42BPG,UBXN6
CDC42BPG,TRMT61A
CDC42BPG,KXD1
CDC42BPG,ZNRD2
CDC42BPG,EEF1AKMT3
CDC42BPG,CRYBB3
CDC42BPG,LURAP1L
CDC42BPG,FOXD4L6
CDC42BPG,FAM167A
CDC42BPG,TBK1
CDC42BPG,CDC42
CDC42BPG,RHOQ
USP28,DYNLL2
USP28,H2AP
USP28,GPR17
USP28,ST6GAL1
USP28,APPBP2
USP28,GUCY1B1
USP28,PCM1
USP28,CCDC138
USP28,TRIM23
USP28,BRAF
USP28,CEP44
USP28,HAUS5
USP28,TEDC1
USP28,KLHL2
USP28,SENP2
USP28,ANOS1
USP28,PAFAH2
USP28,MSGN1
USP28,COMTD1
USP28,UBB
USP28,USP25
USP28,UCHL1
USP28,USP15
USP28,USP20
USP28,ZC3H4
USP28,USP21
USP28,UCHL5
USP28,MAP3K1
USP28,MTNR1A
USP28,MYC
USP28,PFAS
USP28,PLA2G2A
USP28,TWF1
USP28,SUMO2
USP28,UCHL3
USP28,USP4
USP28,USP7
USP28,STAM
USP28,USP5
USP28,BAP1
USP28,USO1
USP28,USP14
USP28,USP8
USP28,ESPL1
USP28,JOSD1
USP28,STAMBP
USP28,CIT
USP28,USP33
USP28,ZCCHC8
USP28,OTUB1
USP28,PJA1
USP28,OTUB2
USP28,TRIM63
USP28,RFFL
USP28,SENP8
USP28,USP51
USP28,NSMCE2
USP28,TRIM55
USP28,ATXN3L
USP28,UBC
ZMYM6,DYNLL2
ZMYM6,PCBD1
ZMYM6,ISCA2
ZMYM6,PAGE1
ZMYM6,PTS
ZMYM6,LMO2
ZMYM6,ZNF263
ZMYM6,LDOC1
ZMYM6,SINHCAF
ZMYM6,GRB2
ZMYM6,GCSAML
ZMYM6,NUDT10
ZMYM6,STAG3L4
ZMYM6,DEF8
ZMYM6,UCHL3
ZMYM6,CTDSP2
ZMYM6,TUBB4B
ZMYM6,TUFM
ZMYM6,PRDX3
ZMYM6,AK4
ZMYM6,CTNNBL1
ZMYM6,VAMP3
ZMYM6,TRIP6
ZMYM6,PPWD1
ZMYM6,RFPL4B
ZMYM6,HDAC7
ZMYM6,FHL5
ZMYM6,TIMP2
ZMYM6,TMEM59
ZMYM6,LSP1
ZMYM6,HAVCR2
ZMYM6,ZNF232
ZMYM6,PLEKHO2
ZMYM6,CRTAC1
ZMYM6,CCDC89
ZMYM6,ZNF18
ZMYM6,ENTHD1
ZMYM6,TAB1
ZMYM6,TNFAIP6
ZMYM6,ZSCAN21
ZMYM6,LZTS2
ZMYM6,CD6
ZMYM6,ACOT12
ZMYM6,TRAF1
ZMYM6,ZNF460
ZMYM6,OPTN
ZMYM6,OCM2
ZMYM6,C1QTNF1
ZMYM6,ZNF767P
ZMYM6,NOL4
ZMYM6,FCN1
ZMYM6,CRYAA
ZMYM6,FHL3
ZMYM6,QPRT
ZMYM6,EMILIN1
ZMYM6,CDA
ZMYM6,ZNF76
ZMYM6,NFYC
ZMYM6,CTCF
ZMYM6,NRF1
ZMYM6,ZBTB24
ZMYM6,BANP
ZMYM6,BEND2
ZMYM6,CDK9
ZMYM6,FOS
FAM117A,DYNLL2
FAM117A,ZAR1L
FAM117A,PICK1
FAM117A,AKR7L
SPAG5,DYNLL2
SPAG5,MRFAP1L1
SPAG5,MED21
SPAG5,IFT20
SPAG5,DUSP16
SPAG5,FSD2
SPAG5,RINT1
SPAG5,COPS7B
SPAG5,LURAP1
SPAG5,CEP170P1
SPAG5,SRGAP3
SPAG5,BFSP2
SPAG5,KRT23
SPAG5,ABI2
SPAG5,DEUP1
SPAG5,CCDC89
SPAG5,KRT38
SPAG5,SYCE1
SPAG5,BFSP1
SPAG5,FAM234B
SPAG5,CCDC22
SPAG5,RHPN1
SPAG5,TSPYL1
SPAG5,TSKS
SPAG5,COG6
SPAG5,CCDC96
SPAG5,DISC1
SPAG5,KRT37
SPAG5,KRT27
SPAG5,ANKRD30A
SPAG5,CLUH
SPAG5,ODAD1
SPAG5,WHAMMP3
SPAG5,CCDC144B
SPAG5,RABEP2
SPAG5,SYCE3
SPAG5,MYCBP
SPAG5,KXD1
SPAG5,KRT222
SPAG5,EMILIN1
SPAG5,IFT57
SPAG5,KNSTRN
SPAG5,BORCS6
SPAG5,NEBL
SPAG5,PLK4
SPAG5,CENPH
SPAG5,IGFN1
SPAG5,GEM
SPAG5,KRT75
SPAG5,ZNF572
SPAG5,KRT3
SPAG5,POM121
SPAG5,BARD1
SPAG5,ARNT2
SPAG5,DCX
SPAG5,ATN1
SPAG5,FMR1
SPAG5,ODF1
SPAG5,SMARCE1
SPAG5,ADAM15
SPAG5,OGA
SPAG5,IQCE
SPAG5,ZFYVE26
SPAG5,SNAPIN
SPAG5,RBM41
SPAG5,TSHZ3
SPAG5,TTC23
SPAG5,ZC2HC1C
SPAG5,CCDC33
SPAG5,ZGPAT
SPAG5,LINGO1
SPAG5,HAUS1
SPAG5,SNAP47
SPAG5,ZMAT2
SPAG5,CDC20B
SPAG5,ZFC3H1
SPAG5,KANSL1
SPAG5,FBXO28
SPAG5,ORC6
SPAG5,AMOTL2
SPAG5,NLGN3
SPAG5,CHCHD3
SPAG5,C1orf109
SPAG5,EIF4ENIF1
SPAG5,SH2D4A
SPAG5,ENKD1
SPAG5,LGALS14
SPAG5,AURKA
XRCC4,DYNLL2
XRCC4,S100A2
XRCC4,S100P
XRCC4,S100A4
XRCC4,SINHCAF
XRCC4,MTRF1
XRCC4,CDKN3
XRCC4,ALDH7A1
XRCC4,NFKB1
XRCC4,APPBP2
XRCC4,LONRF2
XRCC4,FGF11
XRCC4,MED4
XRCC4,RNF135
XRCC4,KLC3
XRCC4,LMNB2
XRCC4,ERICH1
XRCC4,BBS1
XRCC4,MED17
XRCC4,ZBTB2
XRCC4,MAGEA9
XRCC4,GSC2
XRCC4,HAUS2
XRCC4,MAGEA6
XRCC4,MYH7
XRCC4,TPM1
XRCC4,MAPRE1
XRCC4,KRT27
XRCC4,AMPH
XRCC4,DDX5
XRCC4,XRCC6
XRCC4,SRP54
XRCC4,DENR
XRCC4,CWC27
XRCC4,NUDT21
XRCC4,VPS41
XRCC4,ASTE1
XRCC4,USP7
XRCC4,PNKP
XRCC4,APLF
RCOR2,DYNLL2
RCOR2,CRYAA
RCOR2,ZNF174
RCOR2,PDGFRL
RCOR2,CTBP1
RCOR2,DCAF12L2
RCOR2,ZMYM2
RCOR2,PRDM16
RCOR2,NOL4
RCOR2,ECE2
RCOR2,HMG20B
RCOR2,HMG20A
RCOR2,HDAC1
RCOR2,ZSCAN5A
RCOR2,ARR3
RCOR3,DYNLL2
RCOR3,MXD3
RCOR3,CRYAA
RCOR3,ZNF174
RCOR3,ATP5PB
RCOR3,SNAI1
RCOR3,DOK4
RCOR3,PDGFRL
RCOR3,CTBP1
RCOR3,ARRDC1
RCOR3,MVP
RCOR3,PCK2
RCOR3,DCAF12L2
RCOR3,ZMYM2
RCOR3,ATP11A
RCOR3,RCOR1
RCOR3,TEX19
RCOR3,TPM3
RCOR3,NOL4
RCOR3,FGF1
RCOR3,ECE2
RCOR3,OVOL2
RCOR3,MAGEA1
RCOR3,HMG20B
RCOR3,HMG20A
RCOR3,HDAC1
RCOR3,ZSCAN5A
RCOR3,FAM110D
RCOR3,LLGL2
RCOR3,TRAF1
RCOR3,GRIPAP1
RCOR3,HOOK2
RCOR3,NDUFB7
RCOR3,PIH1D1
RCOR3,LHX3
RCOR3,STN1
RCOR3,GLRX3
RCOR3,KRT18
RCOR3,MESD
RCOR3,PHF19
RCOR3,NRDE2
RCOR3,USHBP1
RCOR3,MTUS2
RCOR3,ABI1
RCOR3,HMBOX1
RCOR3,VAX1
