Node,Score
FKBP1B,8.814637974013801e-06
NSMCE1,8.813358837725908e-06
MTARC1,8.812283121052577e-06
PIEZO1,8.810048496194613e-06
PEA15,8.808783433164705e-06
PRR4,8.808440587977813e-06
HIP1,8.806802182352244e-06
CHGB,8.806007513386484e-06
GPX3,8.805269084851899e-06
DMP1,8.804350152772419e-06
SPRR3,8.80140647971371e-06
ANXA2,8.799881500080268e-06
HOXA11,8.798208109268797e-06
PIK3C2G,8.79710179038116e-06
NRN1L,8.796323544833566e-06
NMI,8.794832822782413e-06
NNAT,8.794061987995058e-06
CCDC170,8.792478167123237e-06
ENSA,8.788767141821358e-06
NIBAN1,8.784184814890177e-06
LPCAT2,8.78386365951215e-06
KLHL2,8.780201869155398e-06
ZNF683,8.775579505142737e-06
ITGA8,8.772863725102715e-06
RGS18,8.770221795163555e-06
SPATA12,8.7674498976658e-06
AFF3,8.765467744954858e-06
MRM2,8.764245576411999e-06
RAF1,8.76338804471661e-06
ANKRD55,8.760658987663111e-06
DDX59,8.757330905253712e-06
MRPL32,8.754672668831572e-06
PCMT1,8.74981223109876e-06
JOSD2,8.74776221985199e-06
PLAA,8.745913969570526e-06
GPR158,8.745910342357469e-06
NDUFA7,8.740167752870611e-06
C7orf31,8.738391826857554e-06
PIWIL2,8.733508652079558e-06
IDS,8.730798853176986e-06
CCNE2,8.72721244435154e-06
CRELD2,8.726220927382683e-06
MAPK1,8.726152754802896e-06
FKTN,8.725364353403832e-06
SGSM3,8.723362089658052e-06
PDCD2,8.717896900090089e-06
H4C7,8.707311496261653e-06
MECOM,8.701674457565107e-06
GPR34,8.700752037867486e-06
REG1A,8.700607361314138e-06
ATP12A,8.69925645082964e-06
CR1L,8.698554293641169e-06
BAG6,8.698481056193626e-06
DDX60,8.697575402601403e-06
ATPSCKMT,8.696950665228682e-06
MCCD1,8.696663431982764e-06
LCE3B,8.691478500277248e-06
BAALC,8.685543772813064e-06
SPNS3,8.685452005029272e-06
LINC02912,8.676307104626356e-06
MRPL28,8.675894657323506e-06
HRC,8.674331410355422e-06
FBXL6,8.67252786940296e-06
NEK3,8.666877389960457e-06
EIF3I,8.662975310656912e-06
TXNDC2,8.65974935042844e-06
RAD54L2,8.648757607923766e-06
AMD1,8.647492494568538e-06
MICOS10,8.646907602189147e-06
CXorf51B,8.646738332337147e-06
OTUD3,8.644211486931712e-06
MYCBP,8.644109107516616e-06
GRTP1,8.641093049944226e-06
HNF4A,8.640475884569619e-06
FANCG,8.636556732828372e-06
C1orf127,8.634785096919383e-06
LYL1,8.629013348062207e-06
FGFBP2,8.628819648381596e-06
OR4X2,8.626480944070293e-06
NXPE4,8.625239220853524e-06
KRT8,8.624128450606264e-06
C15orf65,8.623971358027772e-06
DRC7,8.620198814996735e-06
CLSTN2,8.619467322759442e-06
KCND1,8.618835985487481e-06
C12orf60,8.615867424674396e-06
PLA2G2F,8.614222082972777e-06
HTRA4,8.61368384706025e-06
GCLC,8.609020703567841e-06
SS18L1,8.608003008556135e-06
ARC,8.606631971497994e-06
BLOC1S2,8.60471504541383e-06
NCKAP1,8.597236672011693e-06
C2orf50,8.595121120750805e-06
PCBD1,8.590845466764672e-06
CDC5L,8.589057764264155e-06
PLK2,8.58885433597147e-06
TOMM20,8.584627552920807e-06
EXOSC6,8.58435033804787e-06
RHOG,8.582491899442254e-06
MCEE,8.576410174602563e-06
GSTA3,8.572874184820049e-06
CCPG1,8.571554748222334e-06
AKAP6,8.570326604162243e-06
FRMD6,8.569625877034485e-06
ECHDC3,8.566189817406285e-06
RAB2B,8.5607788645032e-06
PPP1R9A,8.558180740708516e-06
MTMR7,8.555059826513996e-06
SLC4A1AP,8.554261692141941e-06
ORC3,8.552553190378181e-06
FBXL3,8.552200204900437e-06
SMIM3,8.550478995822081e-06
AGMAT,8.550403078570848e-06
NEB,8.542316587069347e-06
AMDHD2,8.538256446324153e-06
GADD45GIP1,8.53700001103909e-06
AASS,8.534647916455459e-06
RAB40A,8.527875027796745e-06
MARCHF9,8.526673305330346e-06
ARAF,8.525822431837153e-06
PLEKHA8P1,8.524755954711796e-06
LGALS7B,8.524060479809695e-06
HBIN042670,8.521837275446127e-06
MAP2,8.520621219212613e-06
SPOP,8.516708162019633e-06
TONSL,8.51589554057159e-06
MRPS25,8.514399990768797e-06
KRTAP4-5,8.50606788932101e-06
ADAM2,8.501333196835407e-06
WASH3P,8.497844525989426e-06
FAM204A,8.493908777456797e-06
ANTXR2,8.490460465933488e-06
TMLHE,8.487497580794588e-06
PRKD1,8.484510442810841e-06
DIDO1,8.482689225861182e-06
RAMP1,8.479802589685915e-06
SOD1,8.479768135509516e-06
ASCC2,8.476359731383894e-06
CTDSP2,8.473316961248831e-06
FGL2,8.464532566032107e-06
NME5,8.462768034494923e-06
FLOT1,8.461160617346196e-06
SYT2,8.459624654612188e-06
MTA1,8.45935440180459e-06
GGA1,8.4575236307245e-06
CHAD,8.4563777332982e-06
GFM1,8.454614064792532e-06
LIN54,8.453201991142674e-06
FOXI1,8.45135331087753e-06
FAM111B,8.450676802103221e-06
GNPNAT1,8.449970061185547e-06
PDE10A,8.4478364494881e-06
NDUFAF2,8.447680385730665e-06
PARP3,8.44629042527811e-06
CELA3A,8.443707025781163e-06
ASB4,8.443066997820478e-06
DHH,8.441356664078203e-06
PRPF3,8.438825803631998e-06
WDR87,8.436732740822589e-06
ZNF747,8.43376358642486e-06
LOC102724488,8.43207117334794e-06
AKNA,8.4289632264266e-06
TRAP1,8.4267171066696e-06
FAM200B,8.423507963125546e-06
LIN37,8.421293398795594e-06
EXOC3,8.421242715547853e-06
POLDIP2,8.420709964312204e-06
KMO,8.42013346782e-06
MIA3,8.420037933898238e-06
UNC119,8.416393118626994e-06
LANCL3,8.414580327911885e-06
H2BC12,8.411520107425584e-06
RSL1D1,8.408698058364706e-06
FLNA,8.401906898218984e-06
PRDM15,8.399315685273873e-06
SHPRH,8.39782368920803e-06
DNAJA1,8.393780706632267e-06
TIMM22,8.392021229889346e-06
GPD2,8.3875883263679e-06
SERTAD2,8.38427177907062e-06
HARS1,8.382690074044721e-06
C16orf87,8.380954349491858e-06
ACADM,8.3807696163568e-06
GPAA1,8.37852517408647e-06
CTAG2,8.376301736236534e-06
IGSF11,8.374215211473847e-06
ALG10,8.373822255038623e-06
C9orf64,8.373627222054584e-06
DPPA4,8.3698395071785e-06
CEP128,8.366720283331896e-06
APOBEC3C,8.362000519015626e-06
LIPH,8.361337085528862e-06
OR1L3,8.359380863745299e-06
KCND2,8.35505279581596e-06
NFIC,8.354166054979237e-06
CYBA,8.353908331520823e-06
ARHGAP20,8.352588132231403e-06
ADAM8,8.351708485368102e-06
MOB3C,8.350985821309887e-06
COMMD3,8.34774267823051e-06
CARTPT,8.345014975740583e-06
C5orf22,8.341673078554858e-06
ATF7IP2,8.326941099447076e-06
GIT1,8.326679247150877e-06
IP6K1,8.326386966604482e-06
ERLIN2,8.325798132024959e-06
CREB1,8.32517590075552e-06
GAD1,8.324564253349418e-06
PDRG1,8.322560997868552e-06
KDM3A,8.319360053169142e-06
LHX8,8.318832969595567e-06
MYADML2,8.318123026337716e-06
MYL6B,8.317013117397761e-06
SLC11A1,8.315347837142298e-06
SLC43A2,8.315228567137918e-06
PXK,8.313534093004815e-06
PGGT1B,8.311241404646055e-06
PTGR1,8.307513602080072e-06
CCDC149,8.302374985627176e-06
ARID4A,8.30233872107245e-06
NOTO,8.294521042663473e-06
MFN2,8.293273163251857e-06
ARHGAP33,8.292908531125264e-06
NQO1,8.291681510696312e-06
PRAMEF4,8.287752779226738e-06
MYADM,8.284899061000462e-06
PDIA6,8.284177775056571e-06
CKB,8.283711380597172e-06
GPAT4,8.282570355252715e-06
MTA3,8.280950330980617e-06
E4F1,8.27999179516573e-06
ASTL,8.277260611698961e-06
KLRC2,8.275291226673468e-06
OR2H1,8.275089227185537e-06
ARHGAP15,8.265891642021601e-06
HPCAL4,8.265727393492522e-06
BCLAF1,8.25751199966951e-06
JUN,8.255098002162547e-06
BBS12,8.250557101486413e-06
AQR,8.250512885785072e-06
DYNC1LI1,8.250283021025057e-06
KANSL1L,8.246949530404398e-06
NDUFV1,8.245272838208757e-06
PEX10,8.244361181109436e-06
LAMTOR3,8.241525484208723e-06
KIF7,8.239072406636834e-06
FAM102B,8.23649490122292e-06
TAGAP,8.23561475570553e-06
NBPF26,8.235015139046273e-06
ATP5PB,8.234108063914846e-06
FBXO4,8.233297541026249e-06
ATXN2L,8.23195735625064e-06
MCOLN3,8.229169753341473e-06
PRKAR1B,8.22753963407025e-06
PAN3,8.22725655915802e-06
P4HTM,8.226990656691476e-06
NPW,8.2223033764576e-06
H4C15,8.222155639511856e-06
CMYA5,8.217079001092924e-06
AGER,8.217068086382936e-06
GPT2,8.214059130215345e-06
ARHGEF4,8.213540291990695e-06
BEND5,8.212493910588979e-06
CDKL4,8.211371901885708e-06
CCDC185,8.208238863853371e-06
SAMD9L,8.208059807695919e-06
MUS81,8.206382231511681e-06
MYO9B,8.204316407982202e-06
BCL2L13,8.203356000652274e-06
FGF10,8.202880531454615e-06
PRDM11,8.201621592104457e-06
NEU1,8.201426332189744e-06
FGF18,8.197746055785551e-06
MVB12A,8.194111810633063e-06
IGF2BP3,8.191491654858488e-06
ASB14,8.190907237586747e-06
KIAA1671,8.19039636204666e-06
DNAI7,8.189246584859134e-06
RECQL4,8.188888559375569e-06
EVI5,8.18877853340212e-06
CFAP58,8.186187095573645e-06
KRTAP9-2,8.185360782639799e-06
ACSF3,8.184611453130326e-06
ADIRF,8.184596710604891e-06
ZBED4,8.181384569095437e-06
CACNA1I,8.178804765917104e-06
ARHGAP39,8.176369703075285e-06
DMRT2,8.173494730698346e-06
CHST2,8.172697143445476e-06
PCDHA2,8.170816635003198e-06
ERMN,8.170379512029202e-06
PRKY,8.166558008385363e-06
P2RX2,8.162308746982667e-06
GNG13,8.16199701532511e-06
CLCA2,8.161805113640889e-06
IQGAP1,8.15957016960836e-06
C16orf91,8.155025740054633e-06
KCNA1,8.154574502716951e-06
MCM2,8.153313024943424e-06
TLE1,8.151447729182463e-06
MSX1,8.151229721136502e-06
GLIS3,8.144588045192728e-06
ALDH3B1,8.141993238866381e-06
HBIN047718,8.14131281014955e-06
AK4,8.137177476802858e-06
PHACTR4,8.135138805475617e-06
C5orf49,8.135127265414159e-06
IGH,8.131038292078834e-06
DRD1,8.129710001298973e-06
RLN2,8.127837096642451e-06
ZNF35,8.122310374189878e-06
ZNF184,8.118505143473858e-06
DACT1,8.114497938433383e-06
BANF1,8.106798636357279e-06
CCDC33,8.104831214824864e-06
PTGIS,8.102246846414541e-06
RMC1,8.10091310056627e-06
LOC100507703,8.098174487599961e-06
CAGE1,8.098079725271563e-06
KCNN2,8.089383102687865e-06
NELL1,8.085956814830662e-06
ARAP2,8.085268968102036e-06
PDPR,8.082861986100565e-06
KIR2DL3,8.07976747480452e-06
AP3M2,8.077601494605413e-06
GPX7,8.077016572997156e-06
C1QB,8.076793721760308e-06
AGO2,8.074371641295962e-06
MOSPD1,8.073907140410232e-06
GJB2,8.071649719708826e-06
DHX34,8.067809030366501e-06
CRK,8.067683703296256e-06
DNAJA2,8.067224230547091e-06
ESPN,8.066855854241822e-06
APOBEC3B,8.06448601932668e-06
NOXRED1,8.05829451467631e-06
DAPK3,8.057313264161064e-06
ATXN7L2,8.055983240095139e-06
STX4,8.05585972587066e-06
ADPGK,8.054182756831781e-06
NOMO2,8.04979040767644e-06
AGPAT4,8.045511570375833e-06
CHCHD6,8.04549711459625e-06
ELOVL5,8.042444786263893e-06
ABCA6,8.04174137866652e-06
OGG1,8.039999288124549e-06
EFS,8.035480739575112e-06
SARS2,8.035265742091305e-06
C6orf62,8.027718997650805e-06
RPS6,8.019954166228358e-06
GSDMD,8.01959610364939e-06
MEF2C,8.019175161542543e-06
FILIP1,8.019166347403192e-06
CLIP1,8.016170983332408e-06
IL27,8.015715334314266e-06
MUC20,8.014050595014411e-06
HOXC12,8.013214952440886e-06
MLXIPL,8.010310646999599e-06
SULT1C3,8.009111977224865e-06
IFI44,8.008336317042963e-06
CCDC93,8.00331266946069e-06
FNDC4,8.002305903417937e-06
ARF6,8.001687193446915e-06
APOL2,8.000202022690751e-06
PREX1,7.999191183273796e-06
DNAJC25-GNG10,7.995091300810932e-06
MAGEA6,7.99288671919935e-06
POLD3,7.99127823666353e-06
GALK1,7.990843044828903e-06
BRPF1,7.990479010908826e-06
NAT16,7.989498995517404e-06
EIF3C,7.986616048537969e-06
JMJD6,7.985904350224876e-06
LIMS2,7.980957636188037e-06
PTP4A2,7.978284067709936e-06
AKT3,7.973951806277104e-06
MOAP1,7.973595393069285e-06
MOGS,7.972696762012654e-06
TMEM253,7.970031114677305e-06
BLOC1S1,7.969030336645381e-06
FASTKD5,7.965562581365124e-06
DCUN1D2,7.957818348242414e-06
TMIE,7.95659831424692e-06
ELOA,7.955890837678223e-06
JSRP1,7.954063012330856e-06
METAP2,7.952724782570987e-06
CST1,7.945099393533727e-06
PDE6B,7.944312690466368e-06
MB21D2,7.943051753376925e-06
LRRN3,7.939193419125102e-06
CELSR3,7.933079320064075e-06
CEP89,7.932620856045926e-06
EPS15,7.930113918918998e-06
CCDC167,7.929203115498092e-06
BVES,7.928157890021139e-06
SCLT1,7.920623283095654e-06
C21orf58,7.919863234364563e-06
HBIN046495,7.919386514416112e-06
STAP2,7.916496925628066e-06
HCFC1,7.913093331334443e-06
PCLAF,7.912164391935367e-06
DMTF1,7.9099615165828e-06
AQP1,7.909861214041147e-06
CENPU,7.908795891515691e-06
ROCK2,7.905928000315775e-06
KCNV1,7.900783536234491e-06
MAVS,7.89789989685861e-06
FAM110A,7.896953167585181e-06
PCDHGCT,7.894266388468573e-06
EVI2B,7.893251870631806e-06
MTHFD1,7.889286241201018e-06
NINL,7.885085269262296e-06
ADM2,7.881797511936842e-06
NDP,7.881605449662061e-06
KLHL17,7.879674352064815e-06
INPP5B,7.877853336983348e-06
SLC5A5,7.877305071099275e-06
CEP63,7.875406200012679e-06
RHBDF1,7.87515312942901e-06
HORMAD1,7.875084103713512e-06
SLC29A4,7.875071161959807e-06
OVCA2,7.87301650685453e-06
ALDH1L2,7.87166704783909e-06
REXO1,7.868060454322766e-06
GABRA5,7.867788627621388e-06
GTF2A2,7.864229599526116e-06
PARN,7.86396148570297e-06
TIMP1,7.85858974911436e-06
EMB,7.856966314590713e-06
RBBP7,7.851785235117517e-06
RIPOR3,7.851686653981128e-06
RWDD2A,7.850490642101567e-06
ISL1,7.848674131913681e-06
BRIP1,7.84518795792732e-06
KDM2B,7.84422850146869e-06
TMEM201,7.844010482495043e-06
CABIN1,7.842634564665803e-06
ANKRD33,7.837251777588676e-06
ETNK1,7.836932004871153e-06
SPX,7.835926053165785e-06
CPSF3,7.833756833455335e-06
NAAA,7.833695669396737e-06
PPME1,7.830820595014266e-06
CACHD1,7.829941227185976e-06
CXCL1,7.829264437777259e-06
CBSL,7.828535270247009e-06
GOLGA6L6,7.826526641416565e-06
COX7A2L,7.823832464985682e-06
HS6ST1,7.822976317944038e-06
KIF16B,7.818583352678634e-06
KHDC4,7.817972353395629e-06
RWDD4,7.81553487824027e-06
FBXO45,7.811575864849126e-06
FBXO46,7.811575864849126e-06
FBXO43,7.811575864849126e-06
FBXO48,7.811575864849126e-06
NDUFB9,7.81030030125976e-06
ASAP3,7.810141810349657e-06
PCBP4,7.807500548253918e-06
BOLA2-SMG1P6,7.805753789003293e-06
TMEM69,7.804614898052218e-06
NAMPT,7.803858270370459e-06
MTAP,7.801443310198838e-06
CCDC77,7.796473723722035e-06
DNPH1,7.791556945072404e-06
CHST12,7.786257961651866e-06
HBIN028191,7.771992573930188e-06
TAF5,7.770715781026964e-06
CCDC51,7.769764277270678e-06
RIOK3,7.765722207985031e-06
FAM193A,7.76198947826283e-06
ARMC12,7.761337429839035e-06
GOLGA1,7.760388925605741e-06
GLS2,7.760192335250203e-06
PSMB5,7.756059537495868e-06
GGTLC2,7.752958536587527e-06
MZF1,7.75259617066889e-06
TENT5B,7.752419875725349e-06
RAB5A,7.75204390102966e-06
C19orf18,7.751749171290653e-06
ACP1,7.747828873481196e-06
MIB1,7.747172086513885e-06
ZNF467,7.746143706617429e-06
DNAJB12,7.743302410282932e-06
HNRNPH1,7.74213001353743e-06
ALDOB,7.741798374124709e-06
XK,7.7417914152777e-06
KMT2B,7.73258374331384e-06
KRT24,7.730523056767267e-06
ISX,7.730440220139901e-06
PRPF31,7.729372251668658e-06
CALB1,7.726610621224715e-06
MUC4,7.723632714655175e-06
AGK,7.721234796096309e-06
SPATA19,7.71997264061764e-06
TMEM167A,7.719316835450566e-06
BTG4,7.714333842741745e-06
OR7A17,7.711270270945977e-06
NPEPPS,7.710770390605824e-06
DMPK,7.709606635110464e-06
KCTD13,7.708076338815785e-06
INTS6L,7.707164931639358e-06
ASCC3,7.707002544860147e-06
SH2B2,7.70629034953089e-06
IGFLR1,7.705741295502914e-06
ITGA1,7.702772433439092e-06
SNX32,7.700399900163064e-06
NCBP1,7.699722301430337e-06
KCTD19,7.699373801491317e-06
FLAD1,7.695549861599412e-06
CYP4V2,7.695469382751766e-06
HS3ST6,7.69420485473014e-06
ATL2,7.693848585477674e-06
H2AC6,7.692203953581966e-06
B3GNT9,7.6896729292398e-06
ALKBH1,7.68866365923643e-06
RAB31,7.687408150811012e-06
PTGR2,7.68724935532675e-06
B9D1,7.681264455646206e-06
KIR2DS3,7.678822839104045e-06
NPTN,7.677928872213456e-06
VCAM1,7.673577142871798e-06
LPCAT3,7.671912843176428e-06
MED16,7.670029844842773e-06
COPS7A,7.6647437880342e-06
RTKN2,7.66406239838528e-06
CGRRF1,7.662680720027876e-06
BCAP29,7.661989089817683e-06
RIMKLA,7.65802966961325e-06
C1orf216,7.656547114270446e-06
EIF2B2,7.656165621012526e-06
CYP26A1,7.650345869060363e-06
PRKCQ,7.649020800017161e-06
HSPBP1,7.648024959405535e-06
AK8,7.646778850047454e-06
ARHGAP32,7.641526183237906e-06
DSG2,7.639993838379556e-06
TPI1,7.638653669129188e-06
LRP5,7.635449567635e-06
NR1I2,7.63373677049314e-06
OARD1,7.633377374120986e-06
CTRB2,7.630651675089842e-06
CFAP300,7.629580326996576e-06
FMO4,7.628575093526431e-06
FAM181B,7.6280786401216546e-06
MUC7,7.626879391116114e-06
ASIC1,7.6263197206309435e-06
TBC1D2B,7.6248701206748604e-06
AGAP9,7.623414852506154e-06
GDPD4,7.620258767668174e-06
SELENON,7.618380789349445e-06
DUX1,7.618092954622071e-06
CEP85L,7.615664710049008e-06
DEFB110,7.610213168733803e-06
LILRB5,7.609678865275858e-06
ACO1,7.603537586528971e-06
ERI2,7.602346121264716e-06
CCDC12,7.600058465087542e-06
MTCP1,7.5914514261192875e-06
ASB11,7.590859963914041e-06
ANP32E,7.58874427238361e-06
SRPX2,7.587456557068452e-06
FAF1,7.583800934177343e-06
TGFB1,7.5808820679441275e-06
GASK1A,7.579363333476766e-06
PGAP1,7.571231302649219e-06
DDT,7.5651193523986955e-06
CTPS1,7.564406469398106e-06
CLEC5A,7.560047612494473e-06
TANGO2,7.550412810607024e-06
RPL39L,7.544689071696944e-06
GPRIN1,7.54360806554271e-06
ADGRV1,7.537670740089053e-06
FAM170A,7.53590876854777e-06
ADORA3,7.533355372778978e-06
CDKN1A,7.5327484399520675e-06
AGRN,7.530785977365103e-06
ACD,7.530191241268288e-06
QTRT1,7.529365597906346e-06
NPIPA7,7.526966709615886e-06
NPAS2,7.5226732454213144e-06
PLPPR2,7.522422693705313e-06
OTOP2,7.522050723486827e-06
KCTD2,7.521089564747116e-06
ACBD3,7.516384609329813e-06
ALG1L,7.509453859846999e-06
RBM14-RBM4,7.508840172369232e-06
FIBP,7.50369920907744e-06
AKAP9,7.502495029823356e-06
COQ6,7.491629533524487e-06
MTNR1A,7.491093908789995e-06
RNF113A,7.48874434727322e-06
ATG14,7.478811707526648e-06
SLC6A4,7.47700134293757e-06
CACNB3,7.476298207979945e-06
CTDSPL2,7.474131406814852e-06
H3C15,7.4741275494287766e-06
CDK12,7.4725371877087755e-06
RASA2,7.471551674087373e-06
CCNG1,7.466293194115955e-06
C1QTNF1,7.4661869585121205e-06
IRAK1BP1,7.463069521392171e-06
ADAM18,7.461458453119045e-06
RFK,7.457469527128198e-06
SUPT16H,7.456697289084904e-06
INA,7.4554097347472175e-06
NR2F2,7.45471397444763e-06
CAMK2G,7.451947671626175e-06
MRRF,7.449776261601979e-06
HBIN013837,7.4495821003526025e-06
BTBD6,7.4493340898646236e-06
HOOK1,7.44929042456288e-06
RGMA,7.449112946159933e-06
NDN,7.448151457672578e-06
FIGN,7.4460537090553395e-06
PPP1R3C,7.443914241000477e-06
TATDN3,7.4417341304385955e-06
LINC02872,7.441028420609969e-06
C1orf210,7.439716018055011e-06
CD40LG,7.437830952912152e-06
HP,7.436996166442534e-06
KBTBD11,7.436138328120144e-06
MCL1,7.435779330873439e-06
BBS9,7.430107062154931e-06
FAM177A1,7.429676449450975e-06
IQGAP3,7.4278521680412765e-06
IBTK,7.425571996723068e-06
PAMR1,7.424807473357617e-06
PLPP2,7.422828249835041e-06
FAM220A,7.4216193810985744e-06
LAMP1,7.419959694291683e-06
NTAQ1,7.417196728882697e-06
PRICKLE4,7.416807471366678e-06
DCAF7,7.4147772251856624e-06
MAP1A,7.412812256959527e-06
H1-2,7.4079051902831405e-06
C12orf73,7.407495729186783e-06
MAPK15,7.401563209932933e-06
LALBA,7.401372273004201e-06
HOPX,7.401045523705109e-06
SHC3,7.4010429049313845e-06
RCOR2,7.400749169978563e-06
ASB12,7.4003866815161935e-06
KIAA0100,7.396885422032418e-06
PNCK,7.396875410419026e-06
BBS10,7.395583226475058e-06
PRDX1,7.395316439611866e-06
MPEG1,7.395040535224538e-06
ASB15,7.394777724606569e-06
SKIL,7.394284436580663e-06
SCD5,7.3887618164727366e-06
CARD6,7.387068889303689e-06
AGL,7.385266686388764e-06
GABARAPL2,7.379046765490027e-06
TAF9B,7.372829554017687e-06
NDUFB1,7.372526617108042e-06
FKBP3,7.364041596169728e-06
MLEC,7.360591004588283e-06
OAT,7.3603618055680196e-06
ADNP2,7.3568654661552515e-06
TNFSF10,7.356282470130936e-06
RALA,7.353365013481748e-06
GART,7.34952082973304e-06
CCDC59,7.349072678152826e-06
DCPS,7.343297765792523e-06
CELF3,7.342387049462595e-06
TIMM8A,7.340913130109522e-06
ING1,7.340272269065954e-06
LZIC,7.337213290544247e-06
EXOSC10,7.332931961116161e-06
COL21A1,7.332768127355476e-06
LY6G6D,7.326819549147924e-06
ATXN2,7.323978225601869e-06
LRMDA,7.321778733841756e-06
LAMTOR2,7.3201988001160915e-06
HBIN017978,7.3174936183730335e-06
TBC1D9,7.3157846153567695e-06
UROC1,7.315167785214375e-06
INPP5J,7.313724711282612e-06
PLAGL2,7.307634275583416e-06
DYNLT4,7.3074239634789915e-06
NDUFS2,7.299611319282166e-06
LRRC25,7.298728177604365e-06
NDOR1,7.29525165755993e-06
LTBP3,7.294823690671111e-06
DEPDC7,7.293370842345792e-06
SPDYA,7.292185396410741e-06
IFITM5,7.291623316752113e-06
MYO1G,7.288206255956605e-06
ART1,7.287811767328865e-06
ALDH3A1,7.286858012866378e-06
CTNNBIP1,7.276010590608205e-06
MYORG,7.275238425526964e-06
NOC2L,7.273419092487555e-06
GZMK,7.272644834328624e-06
FAM9B,7.269354712868682e-06
C17orf97,7.264564345325367e-06
FLRT3,7.263237567394664e-06
CCT8,7.259831458188326e-06
ART5,7.257982974340428e-06
MMP19,7.2548686522220565e-06
DNM3,7.250313928924323e-06
VDAC2,7.246689012364043e-06
RNF19B,7.239831089119351e-06
CENPBD1,7.237110795170327e-06
CTNS,7.235996991096674e-06
MYLPF,7.234064153781523e-06
CHUK,7.233703656341899e-06
MEI4,7.2332818792943624e-06
PDLIM5,7.232667091433953e-06
DCLRE1A,7.230807529141573e-06
GATA6,7.22535079426458e-06
RND3,7.225284020407038e-06
CLCA1,7.225089469074457e-06
LINC01667,7.2227666895969705e-06
GRM8,7.222722741412322e-06
B4GALT4,7.2226233242174355e-06
PCDHA6,7.218718250514586e-06
SLC38A6,7.217406187230516e-06
PAPSS2,7.215478240522264e-06
PRKCB,7.214016269474338e-06
MTOR,7.2106533163983595e-06
ATP5MC1,7.207468842515683e-06
RELA,7.2044064259876115e-06
H3-4,7.202895994384289e-06
ELP3,7.201585905956696e-06
ESR2,7.200133187828908e-06
C5orf38,7.1965953413490544e-06
CERS1,7.19445697208377e-06
CFAP44,7.193045920567328e-06
EHBP1L1,7.1875504628110515e-06
ALDH4A1,7.186681578056485e-06
PPIC,7.186183758006706e-06
SLAMF6,7.185610888642099e-06
DMXL2,7.185371565838142e-06
HTRA3,7.185062847314852e-06
C16orf74,7.182234070585098e-06
GMIP,7.1790958122012254e-06
HBIN044918,7.1787970981297045e-06
PAX9,7.175183586160124e-06
RDX,7.175149323009043e-06
DPCD,7.170461102510876e-06
HDC,7.169032580310498e-06
PODXL,7.166960030829373e-06
CASP10,7.165805062304104e-06
LPIN1,7.163564927121812e-06
ANOS1,7.160963814410165e-06
NUP210P1,7.1585125706654424e-06
CLCN7,7.155105800741546e-06
ILDR2,7.153617336738598e-06
MAGEB10,7.1531633416319165e-06
DENND6A,7.151359264710222e-06
GTSF1L,7.145273821049032e-06
ENG,7.141656243969702e-06
NCOA7,7.137304219675456e-06
COPB1,7.1360511551855935e-06
HBIN025069,7.131897250139173e-06
CBX3,7.131515449475796e-06
IGBP1,7.128221077325712e-06
JADE2,7.126756919251121e-06
ASS1,7.1214319558727075e-06
SIPA1L2,7.117645018163478e-06
SHANK2,7.1176109969156485e-06
KANSL2,7.117457909220584e-06
SETX,7.11554803125498e-06
TREM2,7.115013784044629e-06
FAM71F1,7.114179690994595e-06
FCRL5,7.111933730836814e-06
KRT5,7.110780565923357e-06
S1PR4,7.11035355446573e-06
KLRB1,7.107448760502547e-06
NBEA,7.106310620209694e-06
SELPLG,7.096838237687252e-06
DLAT,7.0934504169975e-06
C5orf64,7.092210359040687e-06
ARFGEF1,7.091722529195361e-06
ITPKA,7.091113590927067e-06
KRT82,7.091003440279798e-06
GRM3,7.090543634757861e-06
CCT8L2,7.085461683589994e-06
KIF21A,7.081888588717417e-06
CHAF1A,7.080722891926493e-06
TNFRSF10B,7.079464044564652e-06
FDPS,7.076723210864052e-06
PCDHGA3,7.068804604478857e-06
MSL3,7.068028708560755e-06
SPDL1,7.06694606851143e-06
NRARP,7.066788852560884e-06
NDUFS6,7.066023336669755e-06
BRI3BP,7.065178661627836e-06
EBAG9,7.064433559520992e-06
DUSP3,7.064033733345049e-06
TLE3,7.060586635116819e-06
DAAM1,7.05787409470997e-06
MCRS1,7.057385832615466e-06
DKK2,7.0554570654128236e-06
HOXC5,7.053809170762188e-06
DDX51,7.052866098127555e-06
PAFAH1B3,7.050213487110157e-06
CRACR2B,7.049900478278176e-06
HBIN024519,7.049381727870248e-06
ORC2,7.046758761162376e-06
NANOS2,7.044970352943293e-06
NFKB2,7.043900474235067e-06
CUX2,7.0423448543776714e-06
CXCL12,7.041451445002833e-06
DGUOK,7.041376482076495e-06
FREM2,7.041375172626816e-06
HBIN020162,7.0374481453946e-06
CAPN9,7.033159758570078e-06
SLCO1C1,7.032197324080877e-06
DPYD,7.029650973515704e-06
FAM53C,7.029104091168389e-06
GNL3,7.0271964104418875e-06
INIP,7.023840420074845e-06
RFC5,7.023331172635313e-06
ASIC2,7.020699828914302e-06
PPM1M,7.019599156840204e-06
FANCB,7.018248657638694e-06
AHDC1,7.0180305990288475e-06
MAG,7.015317565993404e-06
ASIC5,7.013801245086586e-06
SPDYE2B,7.011521113377614e-06
